# GOES-R ABI PFM SRF ch 047 CWG release
# wvl [micron],  wavenum [cm-1],  relative SRF
  0.4926351       20299.0      0.19985223
  0.4926594       20298.0      0.19751090
  0.4926836       20297.0      0.19520596
  0.4927079       20296.0      0.19293585
  0.4927322       20295.0      0.19069900
  0.4927565       20294.0      0.18849382
  0.4927808       20293.0      0.18631875
  0.4928050       20292.0      0.18417222
  0.4928293       20291.0      0.18205264
  0.4928536       20290.0      0.17995845
  0.4928779       20289.0      0.17788807
  0.4929022       20288.0      0.17583991
  0.4929265       20287.0      0.17381240
  0.4929508       20286.0      0.17180397
  0.4929751       20285.0      0.16981302
  0.4929994       20284.0      0.16783799
  0.4930237       20283.0      0.16587762
  0.4930480       20282.0      0.16393163
  0.4930723       20281.0      0.16199983
  0.4930966       20280.0      0.16008205
  0.4931210       20279.0      0.15817810
  0.4931453       20278.0      0.15628780
  0.4931696       20277.0      0.15441097
  0.4931939       20276.0      0.15254744
  0.4932182       20275.0      0.15069700
  0.4932426       20274.0      0.14885950
  0.4932669       20273.0      0.14703474
  0.4932912       20272.0      0.14522255
  0.4933156       20271.0      0.14342273
  0.4933399       20270.0      0.14163512
  0.4933643       20269.0      0.13985952
  0.4933886       20268.0      0.13809576
  0.4934129       20267.0      0.13634365
  0.4934373       20266.0      0.13460301
  0.4934616       20265.0      0.13287366
  0.4934860       20264.0      0.13115542
  0.4935103       20263.0      0.12944810
  0.4935347       20262.0      0.12775152
  0.4935591       20261.0      0.12606550
  0.4935834       20260.0      0.12438985
  0.4936078       20259.0      0.12272440
  0.4936321       20258.0      0.12106895
  0.4936565       20257.0      0.11942333
  0.4936809       20256.0      0.11778735
  0.4937053       20255.0      0.11616082
  0.4937296       20254.0      0.11454358
  0.4937540       20253.0      0.11293542
  0.4937784       20252.0      0.11133617
  0.4938028       20251.0      0.10974564
  0.4938272       20250.0      0.10816365
  0.4938515       20249.0      0.10659002
  0.4938759       20248.0      0.10502455
  0.4939003       20247.0      0.10346707
  0.4939247       20246.0      0.10191740
  0.4939491       20245.0      0.10037534
  0.4939735       20244.0      0.09884071
  0.4939979       20243.0      0.09731333
  0.4940223       20242.0      0.09578548
  0.4940467       20241.0      0.09424757
  0.4940711       20240.0      0.09270091
  0.4940956       20239.0      0.09114690
  0.4941200       20238.0      0.08958691
  0.4941444       20237.0      0.08802234
  0.4941688       20236.0      0.08645458
  0.4941932       20235.0      0.08488503
  0.4942177       20234.0      0.08331506
  0.4942421       20233.0      0.08174608
  0.4942665       20232.0      0.08017948
  0.4942909       20231.0      0.07861666
  0.4943154       20230.0      0.07705901
  0.4943398       20229.0      0.07550793
  0.4943642       20228.0      0.07396480
  0.4943887       20227.0      0.07243104
  0.4944131       20226.0      0.07090805
  0.4944376       20225.0      0.06939721
  0.4944620       20224.0      0.06789993
  0.4944865       20223.0      0.06641762
  0.4945109       20222.0      0.06495167
  0.4945354       20221.0      0.06350348
  0.4945598       20220.0      0.06207447
  0.4945843       20219.0      0.06066604
  0.4946088       20218.0      0.05927959
  0.4946332       20217.0      0.05791652
  0.4946577       20216.0      0.05657825
  0.4946822       20215.0      0.05526618
  0.4947066       20214.0      0.05398173
  0.4947311       20213.0      0.05272629
  0.4947556       20212.0      0.05150129
  0.4947801       20211.0      0.05030813
  0.4948046       20210.0      0.04914822
  0.4948290       20209.0      0.04802299
  0.4948535       20208.0      0.04693384
  0.4948780       20207.0      0.04588218
  0.4949025       20206.0      0.04486943
  0.4949270       20205.0      0.04389702
  0.4949515       20204.0      0.04296635
  0.4949760       20203.0      0.04207884
  0.4950005       20202.0      0.04123591
  0.4950250       20201.0      0.04042042
  0.4950495       20200.0      0.03961570
  0.4950740       20199.0      0.03882183
  0.4950985       20198.0      0.03803885
  0.4951230       20197.0      0.03726683
  0.4951476       20196.0      0.03650581
  0.4951721       20195.0      0.03575585
  0.4951966       20194.0      0.03501700
  0.4952211       20193.0      0.03428932
  0.4952456       20192.0      0.03357287
  0.4952702       20191.0      0.03286770
  0.4952947       20190.0      0.03217387
  0.4953192       20189.0      0.03149143
  0.4953438       20188.0      0.03082044
  0.4953683       20187.0      0.03016095
  0.4953928       20186.0      0.02951302
  0.4954174       20185.0      0.02887670
  0.4954419       20184.0      0.02825204
  0.4954665       20183.0      0.02763912
  0.4954910       20182.0      0.02703797
  0.4955156       20181.0      0.02644866
  0.4955401       20180.0      0.02587123
  0.4955647       20179.0      0.02530576
  0.4955893       20178.0      0.02475229
  0.4956138       20177.0      0.02421087
  0.4956384       20176.0      0.02368157
  0.4956629       20175.0      0.02316444
  0.4956875       20174.0      0.02265953
  0.4957121       20173.0      0.02216691
  0.4957367       20172.0      0.02168662
  0.4957612       20171.0      0.02121872
  0.4957858       20170.0      0.02076328
  0.4958104       20169.0      0.02032033
  0.4958350       20168.0      0.01988995
  0.4958596       20167.0      0.01947218
  0.4958842       20166.0      0.01906709
  0.4959088       20165.0      0.01867473
  0.4959333       20164.0      0.01829515
  0.4959579       20163.0      0.01792841
  0.4959825       20162.0      0.01757457
  0.4960071       20161.0      0.01723334
  0.4960317       20160.0      0.01689900
  0.4960564       20159.0      0.01656952
  0.4960810       20158.0      0.01624490
  0.4961056       20157.0      0.01592516
  0.4961302       20156.0      0.01561029
  0.4961548       20155.0      0.01530031
  0.4961794       20154.0      0.01499523
  0.4962040       20153.0      0.01469504
  0.4962287       20152.0      0.01439977
  0.4962533       20151.0      0.01410942
  0.4962779       20150.0      0.01382399
  0.4963025       20149.0      0.01354350
  0.4963272       20148.0      0.01326795
  0.4963518       20147.0      0.01299735
  0.4963765       20146.0      0.01273170
  0.4964011       20145.0      0.01247102
  0.4964257       20144.0      0.01221532
  0.4964504       20143.0      0.01196460
  0.4964750       20142.0      0.01171886
  0.4964997       20141.0      0.01147813
  0.4965243       20140.0      0.01124240
  0.4965490       20139.0      0.01101168
  0.4965736       20138.0      0.01078599
  0.4965983       20137.0      0.01056532
  0.4966230       20136.0      0.01034969
  0.4966476       20135.0      0.01013911
  0.4966723       20134.0      0.00993358
  0.4966970       20133.0      0.00973311
  0.4967216       20132.0      0.00953771
  0.4967463       20131.0      0.00934738
  0.4967710       20130.0      0.00916214
  0.4967957       20129.0      0.00898200
  0.4968204       20128.0      0.00880695
  0.4968450       20127.0      0.00863702
  0.4968697       20126.0      0.00847220
  0.4968944       20125.0      0.00831251
  0.4969191       20124.0      0.00815794
  0.4969438       20123.0      0.00800853
  0.4969685       20122.0      0.00786425
  0.4969932       20121.0      0.00772514
  0.4970179       20120.0      0.00759045
  0.4970426       20119.0      0.00745820
  0.4970673       20118.0      0.00732825
  0.4970920       20117.0      0.00720059
  0.4971167       20116.0      0.00707518
  0.4971414       20115.0      0.00695201
  0.4971662       20114.0      0.00683104
  0.4971909       20113.0      0.00671225
  0.4972156       20112.0      0.00659562
  0.4972403       20111.0      0.00648112
  0.4972650       20110.0      0.00636873
  0.4972898       20109.0      0.00625841
  0.4973145       20108.0      0.00615015
  0.4973392       20107.0      0.00604393
  0.4973640       20106.0      0.00593970
  0.4973887       20105.0      0.00583746
  0.4974134       20104.0      0.00573717
  0.4974382       20103.0      0.00563881
  0.4974629       20102.0      0.00554236
  0.4974877       20101.0      0.00544778
  0.4975124       20100.0      0.00535506
  0.4975372       20099.0      0.00526416
  0.4975619       20098.0      0.00517507
  0.4975867       20097.0      0.00508776
  0.4976115       20096.0      0.00500219
  0.4976362       20095.0      0.00491836
  0.4976610       20094.0      0.00483622
  0.4976858       20093.0      0.00475576
  0.4977105       20092.0      0.00467696
  0.4977353       20091.0      0.00459977
  0.4977601       20090.0      0.00452419
  0.4977849       20089.0      0.00445018
  0.4978096       20088.0      0.00437772
  0.4978344       20087.0      0.00430678
  0.4978592       20086.0      0.00423734
  0.4978840       20085.0      0.00416937
  0.4979088       20084.0      0.00410285
  0.4979336       20083.0      0.00403775
  0.4979584       20082.0      0.00397404
  0.4979832       20081.0      0.00391171
  0.4980080       20080.0      0.00385069
  0.4980328       20079.0      0.00379066
  0.4980576       20078.0      0.00373152
  0.4980824       20077.0      0.00367324
  0.4981072       20076.0      0.00361583
  0.4981320       20075.0      0.00355927
  0.4981568       20074.0      0.00350357
  0.4981816       20073.0      0.00344870
  0.4982065       20072.0      0.00339468
  0.4982313       20071.0      0.00334148
  0.4982561       20070.0      0.00328911
  0.4982809       20069.0      0.00323754
  0.4983058       20068.0      0.00318679
  0.4983306       20067.0      0.00313683
  0.4983554       20066.0      0.00308767
  0.4983803       20065.0      0.00303930
  0.4984051       20064.0      0.00299170
  0.4984299       20063.0      0.00294487
  0.4984548       20062.0      0.00289881
  0.4984796       20061.0      0.00285351
  0.4985045       20060.0      0.00280895
  0.4985293       20059.0      0.00276514
  0.4985542       20058.0      0.00272206
  0.4985791       20057.0      0.00267971
  0.4986039       20056.0      0.00263809
  0.4986288       20055.0      0.00259717
  0.4986536       20054.0      0.00255696
  0.4986785       20053.0      0.00251746
  0.4987034       20052.0      0.00247864
  0.4987282       20051.0      0.00244051
  0.4987531       20050.0      0.00240306
  0.4987780       20049.0      0.00236627
  0.4988029       20048.0      0.00233015
  0.4988278       20047.0      0.00229469
  0.4988526       20046.0      0.00225988
  0.4988775       20045.0      0.00222570
  0.4989024       20044.0      0.00219216
  0.4989273       20043.0      0.00215925
  0.4989522       20042.0      0.00212696
  0.4989771       20041.0      0.00209528
  0.4990020       20040.0      0.00206420
  0.4990269       20039.0      0.00203363
  0.4990518       20038.0      0.00200349
  0.4990767       20037.0      0.00197377
  0.4991016       20036.0      0.00194447
  0.4991265       20035.0      0.00191559
  0.4991514       20034.0      0.00188711
  0.4991764       20033.0      0.00185904
  0.4992013       20032.0      0.00183137
  0.4992262       20031.0      0.00180409
  0.4992511       20030.0      0.00177720
  0.4992761       20029.0      0.00175069
  0.4993010       20028.0      0.00172456
  0.4993259       20027.0      0.00169880
  0.4993508       20026.0      0.00167340
  0.4993758       20025.0      0.00164837
  0.4994007       20024.0      0.00162369
  0.4994257       20023.0      0.00159937
  0.4994506       20022.0      0.00157539
  0.4994756       20021.0      0.00155174
  0.4995005       20020.0      0.00152844
  0.4995255       20019.0      0.00150546
  0.4995504       20018.0      0.00148281
  0.4995754       20017.0      0.00146047
  0.4996003       20016.0      0.00143845
  0.4996253       20015.0      0.00141674
  0.4996502       20014.0      0.00139532
  0.4996752       20013.0      0.00137421
  0.4997002       20012.0      0.00135339
  0.4997252       20011.0      0.00133285
  0.4997501       20010.0      0.00131260
  0.4997751       20009.0      0.00129262
  0.4998001       20008.0      0.00127291
  0.4998251       20007.0      0.00125347
  0.4998500       20006.0      0.00123428
  0.4998750       20005.0      0.00121535
  0.4999000       20004.0      0.00119667
  0.4999250       20003.0      0.00117823
  0.4999500       20002.0      0.00116004
  0.4999750       20001.0      0.00114207
  0.5000000       20000.0      0.00112433
  0.5000250       19999.0      0.00110678
  0.5000500       19998.0      0.00108938
  0.5000750       19997.0      0.00107213
  0.5001000       19996.0      0.00105503
  0.5001250       19995.0      0.00103810
  0.5001500       19994.0      0.00102132
  0.5001751       19993.0      0.00100471
